OrderID,PurchaseDate,CustomerID,ProductID,SellerID,ChannelID,Quantity,GrossRevenue,DiscountAmount,Net_Revenue,COGS,PlatformFee,PaymentProcessingFee,ShippingFeeCharged,SellerPayout,PaymentMethod,FulfillmentType,ShippingMethod,DeliveryDays,OnTime_Flag,OrderStatus,Return_Flag,Refund_Amount
ORD0000009124,2024-04-24,CUS004379,PRO00689,SEL00321,CH04,1,144.33,10.71,133.62,91.9,22.13,1.96,2.99,112.52,Card,Seller-Fulfilled,Express,3.6,0,Completed,0,0.0
ORD0000009135,2024-09-13,CUS000394,PRO00412,SEL00199,CH04,3,61.47,10.47,51.0,"29,66",0.52,"0,49",2.99,52.98,PayPal,Platform-Fulfilled,Express,0.8,1,Completed,0,0.0
ORD0000009136,2024-12-02,CUS001650,PRO00535,SEL00088,CH03,2,140.44,32.28,108.16,65.83,"16,30",0.68,0.0,91.18,Bank Transfer,Platform-Fulfilled,Standard,2.7,1,Completed,0,0.0
ORD0000009144,2024-06-04,CUS004310,PRO00615,SEL00177,CH02,2,23.64,4.96,18.68,11.33,2.39,0.14,3.99,20.14,Card,Seller-Fulfilled,Express,2.6,1,Returned,1,18.16
ORD0000009148,2024-03-01,CUS001897,PRO00090,SEL00237,CH01,1,135.47,4.78,130.69,102.4,11.5,1.16,0.0,118.03,Card,Seller-Fulfilled,Standard,3.8,1,Completed,0,0.0
ORD0000009149,2024-06-26,CUS005273,PRO00027,SEL00227,CH04,3,32.82,6.3,26.52,18.04,2.75,0.2,0.0,23.57,Card,Seller-Fulfilled,Standard,3.2,1,Completed,0,0.0
ORD0000009151,2024-02-26,CUS002321,PRO00566,SEL00081,CH05,1,22.97,1.16,21.81,15.5,1.77,0.3,3.99,23.73,Card,Seller-Fulfilled,Express,2.6,1,Completed,0,0.0
ORD0000009163,2024-05-23,CUS006715,PRO00575,SEL00135,CH01,2,30.36,4.56,25.8,"15,82",1.59,0.4,0.0,23.81,BNPL,Seller-Fulfilled,Standard,4.6,1,Completed,0,0.0
ORD0000009167,2024-09-11,CUS001513,PRO00144,SEL00352,CH03,1,72.97,2.58,70.39,51.53,10.55,1.07,0.0,58.77,Card,Seller-Fulfilled,Standard,5.0,1,Completed,0,0.0
ORD0000009170,2024-09-10,CUS000587,PRO00874,SEL00071,CH04,1,20.62,0.88,19.74,11.07,3.3,0.25,0.0,16.19,Card,Platform-Fulfilled,Express,1.4,1,Completed,0,0.0
ORD0000009173,2024-04-16,CUS005548,PRO00967,SEL00143,CH02,1,26.7,1.97,24.73,18.07,4.18,"0,36",0.0,20.19,BNPL,Seller-Fulfilled,Standard,5.4,1,Completed,0,0.0
ORD0000009174,2024-12-07,CUS006777,PRO00870,SEL00236,CH03,2,10.48,2.12,8.36,6.37,0.92,0.15,3.99,11.28,Bank Transfer,Seller-Fulfilled,Standard,3.5,1,Completed,0,"0,00"
ORD0000009176,2024-02-27,CUS003045,PRO00602,SEL00166,CH03,1,13.88,2.06,"11,82",7.58,0.14,0.07,0.0,11.61,Card,Seller-Fulfilled,Express,2.5,1,Completed,0,0.0
ORD0000009178,2024-01-30,CUS004280,PRO00413,SEL00240,CH04,1,17.18,3.14,14.04,10.52,2.25,0.1,3.99,15.68,PayPal,Seller-Fulfilled,Pickup Point,2.9,1,Completed,0,0.0
ORD0000009180,2024-05-12,CUS003114,PRO00595,SEL00383,CH04,2,180.3,2.38,177.92,116.81,25.87,2.53,5.99,155.51,Card,Seller-Fulfilled,Standard,3.9,1,Completed,0,0.0
ORD0000009185,2024-05-11,CUS006436,PRO00669,SEL00180,CH05,2,40.58,3.7,36.88,23.43,"0,72",0.48,2.99,38.67,Card,Seller-Fulfilled,Express,3.5,0,Completed,0,0.0
ORD0000009188,2024-03-16,CUS003505,PRO00897,SEL00113,CH02,3,277.23,27.07,250.16,181.38,2.73,3.97,0.0,243.46,PayPal,Platform-Fulfilled,Standard,7.6,0,Completed,0,0.0
ORD0000009191,2024-09-27,CUS006785,PRO00602,SEL00309,CH02,1,15.29,0.31,14.98,10.57,0.06,0.18,0.0,14.74,PayPal,Platform-Fulfilled,Standard,5.3,1,Completed,0,0.0
ORD0000009196,2024-09-22,CUS005114,PRO00634,SEL00279,CH04,2,18.74,3.11,15.63,11.21,0.16,0.28,2.99,18.18,PayPal,Seller-Fulfilled,Standard,5.8,1,Completed,0,"0,00"
ORD0000009197,2024-03-18,CUS001767,PRO00497,SEL00200,CH02,1,51.14,6.1,45.04,29.83,5.64,0.33,0.0,39.07,Card,Seller-Fulfilled,Standard,4.8,1,Completed,0,0.0
ORD0000009198,2024-06-30,CUS006502,PRO00406,SEL00011,CH01,1,19.0,0.72,18.28,10.47,0.29,0.21,3.99,21.77,Bank Transfer,Platform-Fulfilled,Express,2.8,1,Completed,0,0.0
ORD0000009200,2024-05-14,CUS005318,PRO00471,SEL00265,CH03,2,32.32,2.09,30.23,18.62,4.07,0.24,0.0,25.92,Card,Seller-Fulfilled,Standard,4.6,1,Completed,0,0.0
ORD0000009204,2024-10-25,CUS000529,PRO00505,SEL00385,CH01,1,59.27,1.65,57.62,38.11,5.64,0.62,2.99,54.35,Cash on Delivery,Platform-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000009213,2024-07-23,CUS004491,PRO00773,SEL00138,CH01,1,65.6,9.66,55.94,36.15,0.58,0.61,5.99,60.74,PayPal,Seller-Fulfilled,Standard,3.0,1,Completed,0,0.0
ORD0000009214,2024-10-31,CUS004818,PRO00041,SEL00205,CH01,1,53.47,9.52,43.95,31.38,5.93,0.3,2.99,40.71,PayPal,Platform-Fulfilled,Express,1.6,1,Returned,1,37.21
ORD0000009222,2024-12-19,CUS002992,PRO00366,SEL00100,CH06,1,15.66,1.41,14.25,9.0,1.15,0.17,3.99,16.92,PayPal,Seller-Fulfilled,Standard,5.7,1,Completed,0,0.0
ORD0000009228,2024-07-14,CUS005736,PRO00119,SEL00084,CH04,2,153.72,10.21,143.51,105.71,"19,30",1.44,3.99,126.76,Card,Seller-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000009233,2024-01-01,CUS002658,PRO00449,SEL00075,CH05,1,9.87,0.52,9.35,5.66,0.83,0.09,0.0,8.43,Bank Transfer,Seller-Fulfilled,Express,1.4,1,Completed,0,0.0
ORD0000009241,2024-06-27,CUS006761,PRO00838,SEL00411,CH04,1,33.17,7.09,26.08,18.45,"3,77",0.43,3.99,25.87,Card,Platform-Fulfilled,Standard,1.7,1,Completed,0,0.0
ORD0000009243,2024-02-29,CUS003452,PRO00091,SEL00067,CH03,1,161.69,26.32,135.37,80.62,15.64,1.45,0.0,118.28,Card,Seller-Fulfilled,Standard,4.3,1,Returned,1,41.05
ORD0000009246,2024-02-20,CUS003927,PRO00809,SEL00301,CH06,2,148.36,4.21,144.15,100.85,22.08,"2,08",5.99,125.98,Bank Transfer,Platform-Fulfilled,Standard,3.0,1,Completed,0,0.0
ORD0000009247,2024-02-15,CUS001544,PRO00165,SEL00333,CH06,1,22.52,1.36,21.16,15.05,1.53,0.28,2.99,22.34,Card,Seller-Fulfilled,Express,3.7,0,Completed,0,0.0
ORD0000009249,2024-03-19,CUS003539,PRO00292,SEL00215,CH05,1,123.66,23.0,100.66,72.69,12.31,1.68,3.99,90.66,Card,Platform-Fulfilled,Standard,5.7,1,Completed,0,0.0
ORD0000009250,2024-02-25,CUS006039,PRO00175,SEL00377,CH05,1,5.51,0.19,"5,32",3.12,0.87,0.1,3.99,8.34,Bank Transfer,Seller-Fulfilled,Standard,7.2,0,Completed,0,0.0
ORD0000009252,2024-04-28,CUS006129,PRO00658,SEL00257,CH05,1,49.22,0.65,48.57,31.52,7.16,0.52,2.99,43.88,Card,Platform-Fulfilled,Standard,3.9,1,Completed,0,0.0
ORD0000009256,2024-12-13,CUS006597,PRO00074,SEL00301,CH05,3,35.49,9.04,26.45,16.34,4.05,0.42,3.99,25.97,Card,Platform-Fulfilled,Express,1.4,1,Returned,0,0.0
ORD0000009257,2024-02-08,CUS005417,PRO00354,SEL00204,CH06,3,86.04,10.26,75.78,49.63,7.93,"0,47",0.0,67.38,BNPL,Platform-Fulfilled,Standard,4.3,1,Returned,1,40.2
ORD0000009262,2024-08-11,CUS002903,PRO00267,SEL00218,CH04,1,19.66,1.13,18.53,13.3,2.37,0.32,5.99,21.83,PayPal,Platform-Fulfilled,Express,1.4,1,Completed,0,0.0
ORD0000009264,2024-07-08,CUS002164,PRO00534,SEL00077,CH01,1,6.93,1.26,5.67,3.5,0.88,0.08,0.0,4.71,Card,Platform-Fulfilled,Standard,5.1,1,Completed,0,0.0
ORD0000009267,2024-08-04,CUS000592,PRO00237,SEL00348,CH01,1,20.68,2.11,18.57,"14,23","3,12",0.15,3.99,19.29,PayPal,Platform-Fulfilled,Standard,3.9,1,Returned,1,17.32
ORD0000009270,2024-07-03,CUS004544,PRO00331,SEL00198,CH03,1,12.3,2.04,10.26,7.63,1.47,0.15,0.0,8.64,Bank Transfer,Platform-Fulfilled,Standard,5.1,1,Completed,0,0.0
ORD0000009274,2024-07-15,CUS000811,PRO00629,SEL00085,CH05,1,7.25,0.6,6.65,4.65,0.79,0.07,3.99,9.78,Cash on Delivery,Seller-Fulfilled,Standard,4.6,1,Completed,0,0.0
ORD0000009276,2024-10-12,CUS000319,PRO00311,SEL00115,CH01,1,12.31,1.34,10.97,6.46,1.72,0.17,0.0,9.08,Bank Transfer,Seller-Fulfilled,Standard,3.8,1,Completed,0,0.0
ORD0000009277,2024-12-15,CUS001712,PRO00763,SEL00098,CH03,1,27.26,5.5,21.76,16.54,1.46,0.2,3.99,24.09,Bank Transfer,Platform-Fulfilled,Standard,4.1,1,Completed,0,0.0
ORD0000009281,2024-09-12,CUS000311,PRO00646,SEL00018,CH01,1,17.65,2.42,15.23,9.75,1.6,0.26,2.99,16.36,Card,Platform-Fulfilled,Standard,3.8,1,Completed,0,0.0
ORD0000009284,2024-08-18,CUS004241,PRO00708,SEL00140,CH04,3,37.44,1.68,35.76,25.1,4.72,0.38,5.99,36.65,Card,Seller-Fulfilled,Standard,6.7,0,Completed,0,0.0
ORD0000009287,2024-04-08,CUS006478,PRO00598,SEL00163,CH01,1,50.29,3.73,46.56,28.63,5.02,0.81,0.0,40.73,Card,Platform-Fulfilled,Standard,6.7,0,Cancelled,0,"0,00"
ORD0000009294,2024-01-29,CUS006555,PRO00311,SEL00194,CH04,2,25.08,3.96,21.12,13.71,3.66,0.29,2.99,20.16,Card,Seller-Fulfilled,Standard,5.9,1,Completed,0,"0,00"
ORD0000009296,2024-04-15,CUS004145,PRO00899,SEL00413,CH03,3,88.83,10.07,78.76,53.31,6.69,1.24,0.0,70.83,PayPal,Seller-Fulfilled,Standard,5.0,1,Returned,1,71.31
ORD0000009298,2024-03-15,CUS005422,PRO00160,SEL00413,CH05,2,49.84,2.83,47.01,28.3,4.0,0.67,5.99,48.33,Card,Seller-Fulfilled,Pickup Point,3.8,1,Completed,0,0.0
ORD0000009300,2024-08-07,CUS001521,PRO00007,SEL00286,CH05,1,26.03,0.41,25.62,19.93,0.26,0.33,5.99,31.02,BNPL,Platform-Fulfilled,Express,1.8,1,Completed,0,0.0
ORD0000009301,2024-12-25,CUS001064,PRO00965,SEL00302,CH01,2,8.54,1.68,6.86,4.93,1.04,0.07,0.0,5.75,Card,Platform-Fulfilled,Express,2.0,1,Completed,0,0.0
ORD0000009304,2024-11-24,CUS006851,PRO00915,SEL00382,CH01,1,9.17,0.93,8.24,5.31,0.78,0.09,0.0,7.37,PayPal,Seller-Fulfilled,Pickup Point,1.0,1,Completed,0,0.0
ORD0000009308,2024-05-28,CUS006500,PRO00802,SEL00090,CH03,2,74.38,0.72,73.66,43.08,8.94,0.89,3.99,67.82,Cash on Delivery,Seller-Fulfilled,Standard,6.8,0,Completed,0,0.0
ORD0000009316,2024-11-27,CUS006582,PRO00749,SEL00314,CH01,1,60.72,13.95,46.77,29.84,6.72,0.58,2.99,42.46,Card,Seller-Fulfilled,Standard,2.5,1,Completed,0,0.0
ORD0000009319,2024-01-24,CUS000566,PRO00019,SEL00111,CH04,2,89.0,12.9,76.1,49.45,5.74,1.14,3.99,73.21,Card,Seller-Fulfilled,Standard,4.3,1,Completed,0,0.0
ORD0000009326,2024-01-03,CUS004131,PRO00001,SEL00149,CH04,4,52.72,1.68,51.04,42.24,7.35,0.87,5.99,48.81,PayPal,Platform-Fulfilled,Standard,4.0,1,Cancelled,0,0.0
ORD0000009327,2024-07-06,CUS001585,PRO00700,SEL00395,CH03,2,40.62,4.43,36.19,20.5,5.28,0.37,5.99,36.53,PayPal,Platform-Fulfilled,Standard,6.9,0,Completed,0,0.0
ORD0000009329,2024-01-04,CUS004691,PRO00478,SEL00051,CH03,1,18.51,2.11,16.4,11.12,1.41,0.27,0.0,14.72,PayPal,Seller-Fulfilled,Standard,6.6,0,Completed,0,0.0
ORD0000009339,2024-09-21,CUS001041,PRO00073,SEL00078,CH01,1,7.49,1.15,6.34,3.93,0.08,0.09,2.99,9.16,Card,Platform-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000009340,2024-04-07,CUS001325,PRO00350,SEL00270,CH03,1,5.17,0.38,4.79,3.14,0.57,0.07,3.99,"8,14",PayPal,Seller-Fulfilled,Standard,5.4,1,Completed,0,0.0
ORD0000009342,2024-01-09,CUS000801,PRO00022,SEL00268,CH01,1,8.62,0.07,8.55,5.71,0.17,0.06,5.99,"14,31",PayPal,Platform-Fulfilled,Standard,4.3,1,Completed,0,0.0
ORD0000009349,2024-06-18,CUS006272,PRO00135,SEL00308,CH02,1,50.19,1.41,48.78,36.43,5.06,0.3,2.99,46.41,Card,Seller-Fulfilled,Pickup Point,3.2,1,Completed,0,0.0
ORD0000009364,2024-11-11,CUS001233,PRO00246,SEL00176,CH04,1,136.01,29.36,106.65,72.93,6.61,1.13,5.99,104.9,PayPal,Seller-Fulfilled,Express,1.4,1,Completed,0,0.0
ORD0000009373,2024-01-22,CUS004819,PRO00241,SEL00028,CH03,2,104.38,14.97,89.41,66.62,12.93,0.66,0.0,75.82,Bank Transfer,Platform-Fulfilled,Express,2.0,1,Completed,0,0.0
ORD0000009374,2024-10-13,CUS007131,PRO00864,SEL00168,CH03,1,22.95,4.96,17.99,11.92,2.67,0.22,3.99,19.09,Card,Seller-Fulfilled,Standard,4.3,1,Returned,1,17.12
ORD0000009380,2024-01-18,CUS003985,PRO00864,SEL00182,CH01,1,22.96,1.84,21.12,17.69,0.22,0.35,2.99,23.54,Card,Platform-Fulfilled,Standard,5.7,1,Completed,0,0.0
ORD0000009382,2024-04-14,CUS000810,PRO00762,SEL00257,CH04,1,47.14,7.47,39.67,29.27,5.85,0.39,5.99,39.42,Card,Seller-Fulfilled,Standard,5.1,1,Completed,0,0.0
ORD0000009383,2024-07-07,CUS004436,PRO00305,SEL00316,CH05,1,73.74,2.88,70.86,51.25,5.53,0.74,0.0,64.59,BNPL,Seller-Fulfilled,Express,3.1,0,Completed,0,0.0
ORD0000009395,2024-07-10,CUS002103,PRO00161,SEL00073,CH04,3,111.21,20.83,90.38,60.78,9.01,0.78,3.99,84.58,Card,Seller-Fulfilled,Standard,3.1,1,Returned,0,0.0
ORD0000009402,2024-05-22,CUS006568,PRO00658,SEL00090,CH06,4,161.48,10.78,150.7,112.31,18.29,2.37,2.99,133.03,PayPal,Seller-Fulfilled,Pickup Point,2.9,1,Completed,0,0.0
ORD0000009405,2024-11-17,CUS001090,PRO00589,SEL00289,CH03,1,148.48,15.86,132.62,83.84,12.74,1.9,0.0,117.98,BNPL,Platform-Fulfilled,Standard,8.6,0,Completed,0,0.0
ORD0000009411,2024-10-13,CUS005563,PRO00930,SEL00141,CH01,2,9.68,1.29,8.39,5.13,0.51,0.08,3.99,11.79,Card,Seller-Fulfilled,Standard,3.6,1,Completed,0,0.0
ORD0000009422,2024-02-14,CUS001709,PRO00938,SEL00035,CH05,1,27.85,4.48,23.37,14.31,3.58,0.31,2.99,22.47,Cash on Delivery,Seller-Fulfilled,Express,2.9,1,Completed,0,0.0
ORD0000009423,2024-04-18,CUS003022,PRO00022,SEL00237,CH02,1,8.98,1.08,7.9,6.49,0.7,0.07,2.99,10.12,Card,Seller-Fulfilled,Standard,4.9,1,Completed,0,0.0
ORD0000009424,2024-11-09,CUS000390,PRO00790,SEL00215,CH01,1,14.47,1.49,12.98,9.23,1.59,0.23,2.99,14.15,Card,Seller-Fulfilled,Standard,5.4,1,Completed,0,"0,00"
ORD0000009426,2024-09-06,CUS004053,PRO00634,SEL00180,CH05,2,16.84,1.13,15.71,11.63,0.31,0.12,2.99,18.27,Card,Platform-Fulfilled,Express,3.0,1,Completed,0,0.0
ORD0000009438,2024-10-31,CUS006208,PRO00928,SEL00064,CH05,2,125.2,26.6,98.6,70.57,1.7,0.62,5.99,102.27,Card,Platform-Fulfilled,Standard,2.7,1,Completed,0,0.0
ORD0000009442,2024-05-12,CUS005961,PRO00283,SEL00372,CH01,1,24.79,5.16,19.63,12.54,2.91,0.29,0.0,16.43,Card,Seller-Fulfilled,Express,3.2,0,Completed,0,0.0
ORD0000009443,2024-10-18,CUS002100,PRO00549,SEL00362,CH02,3,240.3,48.31,191.99,135.07,18.26,2.71,0.0,171.02,PayPal,Seller-Fulfilled,Standard,4.6,1,Completed,0,0.0
ORD0000009445,2024-03-12,CUS006106,PRO00256,SEL00358,CH06,1,91.37,14.15,77.22,49.09,6.12,1.38,0.0,69.72,BNPL,Platform-Fulfilled,Standard,6.9,0,Completed,0,0.0
ORD0000009448,2024-05-25,CUS006639,PRO00973,SEL00057,CH05,2,153.2,21.15,132.05,91.44,"17,47",1.8,0.0,112.78,Card,Seller-Fulfilled,Standard,4.1,1,Completed,0,0.0
ORD0000009456,2024-07-21,CUS004618,PRO00745,SEL00168,CH01,3,71.49,15.49,56.0,36.83,8.31,0.99,0.0,"46,70",Card,Platform-Fulfilled,Express,2.6,1,Completed,0,0.0
ORD0000009457,2024-12-18,CUS005216,PRO00818,SEL00188,CH04,2,32.38,5.94,"26,44",18.58,2.74,0.41,0.0,23.29,Card,Seller-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000009459,2024-02-07,CUS001400,PRO00555,SEL00044,CH04,2,146.34,7.74,138.6,109.78,22.74,1.03,0.0,114.83,Card,Seller-Fulfilled,Standard,1.9,1,Completed,0,0.0
ORD0000009461,2024-04-26,CUS001499,PRO00705,SEL00137,CH03,2,63.58,1.62,61.96,40.24,9.28,0.41,5.99,58.26,Bank Transfer,Seller-Fulfilled,Express,2.2,1,Returned,0,"0,00"
ORD0000009467,2024-04-03,CUS002120,PRO00567,SEL00014,CH02,1,3.76,0.59,"3,17","2,07",0.01,0.03,3.99,7.12,Card,Seller-Fulfilled,Pickup Point,2.7,1,Completed,0,0.0
ORD0000009469,2024-02-26,CUS001935,PRO00046,SEL00020,CH01,1,180.47,9.09,171.38,115.98,29.1,2.3,0.0,139.98,Cash on Delivery,Platform-Fulfilled,Express,2.1,1,Completed,0,0.0
ORD0000009476,2024-10-04,CUS001046,PRO00783,SEL00213,CH06,1,9.09,1.28,7.81,"5,58",0.58,0.11,0.0,7.12,BNPL,Platform-Fulfilled,Standard,2.7,1,Completed,0,0.0
ORD0000009478,2024-02-25,CUS004849,PRO00308,SEL00404,CH01,2,67.22,6.38,60.84,40.01,9.0,0.62,0.0,51.22,Card,Seller-Fulfilled,Express,1.0,1,Returned,1,20.96
ORD0000009480,2024-07-25,CUS000865,PRO00524,SEL00004,CH05,1,9.07,1.91,7.16,4.21,0.68,0.07,3.99,10.4,Card,Seller-Fulfilled,Express,3.0,1,Completed,0,0.0
ORD0000009482,2024-09-30,CUS002637,PRO00955,SEL00407,CH06,2,34.82,5.69,29.13,22.14,0.47,0.24,5.99,34.41,PayPal,Seller-Fulfilled,Standard,6.1,0,Completed,0,0.0
ORD0000009484,2024-04-18,CUS001925,PRO00402,SEL00362,CH01,2,46.18,8.85,37.33,23.98,3.55,0.36,3.99,37.41,PayPal,Platform-Fulfilled,Express,2.0,1,Returned,1,34.49
ORD0000009486,2024-01-10,CUS001300,PRO00487,SEL00246,CH04,1,32.61,5.35,27.26,15.7,0.38,0.34,0.0,26.54,Bank Transfer,Seller-Fulfilled,Pickup Point,1.0,1,Completed,0,0.0
ORD0000009489,2024-02-20,CUS003695,PRO00012,SEL00125,CH01,1,74.03,5.92,68.11,49.43,8.96,0.45,0.0,58.7,PayPal,Seller-Fulfilled,Express,2.9,1,Completed,0,0.0
ORD0000009492,2024-11-22,CUS001361,PRO00352,SEL00081,CH01,3,129.36,29.83,99.53,61.46,8.08,1.52,5.99,95.92,Card,Seller-Fulfilled,Standard,3.2,1,Completed,0,0.0
ORD0000009496,2024-05-18,CUS000717,PRO00822,SEL00012,CH03,1,5.46,1.09,"4,37",3.14,0.53,0.07,0.0,3.77,Card,Platform-Fulfilled,Pickup Point,3.7,1,Completed,0,0.0
ORD0000009497,2024-05-29,CUS002134,PRO00455,SEL00362,CH01,1,10.52,1.83,8.69,5.65,0.83,0.13,2.99,10.72,Card,Seller-Fulfilled,Standard,4.8,1,Returned,0,0.0
ORD0000009507,2024-12-16,CUS000384,PRO00438,SEL00273,CH04,2,72.72,14.49,58.23,37.91,"10,00",0.51,2.99,"50,71",PayPal,Seller-Fulfilled,Standard,5.3,1,Completed,0,0.0
ORD0000009512,2024-03-02,CUS004578,PRO00416,SEL00218,CH02,1,35.21,5.43,29.78,19.22,3.81,0.42,0.0,25.55,PayPal,Seller-Fulfilled,Standard,3.6,1,Cancelled,0,0.0
ORD0000009516,2024-07-14,CUS002814,PRO00148,SEL00210,CH02,2,17.3,0.75,16.55,9.46,1.14,0.29,5.99,21.11,Card,Seller-Fulfilled,Standard,2.2,1,Completed,0,0.0
ORD0000009519,2024-12-01,CUS001806,PRO00515,SEL00395,CH03,2,13.06,3.5,9.56,7.92,1.39,0.09,5.99,14.07,Card,Platform-Fulfilled,Standard,7.4,0,Completed,0,0.0
ORD0000009521,2024-05-30,CUS003993,PRO00195,SEL00015,CH01,1,59.08,1.18,57.9,33.41,10.02,0.88,0.0,47.0,Card,Seller-Fulfilled,Express,1.7,1,Cancelled,0,0.0
ORD0000009526,2024-01-25,CUS003840,PRO00431,SEL00312,CH05,1,45.87,6.43,39.44,25.83,0.12,0.49,5.99,44.82,PayPal,Seller-Fulfilled,Express,2.2,1,Completed,0,0.0
ORD0000009527,2024-03-04,CUS001998,PRO00967,SEL00285,CH03,1,22.33,1.05,21.28,15.84,1.58,0.35,2.99,22.34,Card,Platform-Fulfilled,Standard,3.7,1,Completed,0,0.0
ORD0000009530,2024-04-01,CUS003507,PRO00185,SEL00317,CH01,2,34.32,6.83,27.49,16.82,2.62,0.31,0.0,24.56,Card,Seller-Fulfilled,Standard,5.3,1,Completed,0,0.0
ORD0000009532,2024-10-25,CUS002386,PRO00454,SEL00078,CH05,1,44.9,8.44,36.46,24.93,0.45,0.36,0.0,35.65,Card,Seller-Fulfilled,Express,2.0,1,Completed,0,0.0
ORD0000009534,2024-02-14,CUS004085,PRO00168,SEL00400,CH04,1,57.15,2.88,54.27,34.73,7.3,0.59,5.99,52.37,Card,Platform-Fulfilled,Express,1.9,1,Completed,0,0.0
ORD0000009540,2024-06-26,CUS003106,PRO00332,SEL00286,CH01,2,164.14,24.36,139.78,79.74,1.44,2.17,3.99,140.16,Card,Seller-Fulfilled,Express,3.0,1,Completed,0,0.0
ORD0000009542,2024-08-03,CUS001768,PRO00634,SEL00051,CH03,2,17.12,2.34,14.78,10.8,1.27,0.22,2.99,16.28,PayPal,Seller-Fulfilled,Standard,4.4,1,Completed,0,0.0
ORD0000009547,2024-12-25,CUS001124,PRO00063,SEL00083,CH04,1,14.69,3.07,11.62,6.58,0.02,0.12,3.99,15.47,Cash on Delivery,Platform-Fulfilled,Standard,5.7,1,Returned,0,0.0
ORD0000009549,2024-08-18,CUS005533,PRO00488,SEL00154,CH04,1,24.95,4.61,20.34,14.69,2.62,0.16,3.99,21.55,Card,Platform-Fulfilled,Standard,4.3,1,Completed,0,0.0
ORD0000009552,2024-08-04,CUS006979,PRO00122,SEL00340,CH02,2,50.14,8.29,41.85,30.15,0.12,0.31,3.99,45.41,BNPL,Seller-Fulfilled,Standard,2.7,1,Completed,0,0.0
ORD0000009558,2024-12-16,CUS005870,PRO00880,SEL00108,CH02,1,18.28,3.76,14.52,10.91,0.89,0.23,2.99,16.39,Card,Seller-Fulfilled,Standard,4.5,1,Returned,0,0.0
ORD0000009561,2024-12-01,CUS006090,PRO00147,SEL00139,CH03,1,28.21,3.02,25.19,17.22,2.46,0.4,0.0,22.33,Card,Seller-Fulfilled,Standard,7.7,0,Returned,1,13.91
ORD0000009564,2024-03-30,CUS000865,PRO00527,SEL00163,CH05,1,98.78,3.26,95.52,58.48,10.31,1.35,0.0,83.86,Bank Transfer,Seller-Fulfilled,Express,3.4,0,Completed,0,0.0
ORD0000009565,2024-12-03,CUS005484,PRO00184,SEL00159,CH06,1,48.32,1.76,46.56,27.74,5.53,0.72,3.99,44.3,PayPal,Seller-Fulfilled,Standard,5.4,1,Completed,0,0.0
ORD0000009570,2024-08-22,CUS006314,PRO00218,SEL00209,CH06,2,134.98,12.4,122.58,81.93,10.75,1.24,2.99,113.58,Card,Seller-Fulfilled,Express,1.8,1,Completed,0,0.0
ORD0000009572,2024-12-09,CUS005084,PRO00719,SEL00095,CH04,1,30.4,7.74,22.66,14.76,0.24,0.23,2.99,25.18,BNPL,Platform-Fulfilled,Pickup Point,2.8,1,Completed,0,0.0
ORD0000009574,2024-07-16,CUS000382,PRO00017,SEL00007,CH01,1,6.69,0.01,6.68,4.65,0.41,0.1,5.99,12.16,Card,Seller-Fulfilled,Express,1.6,1,Completed,0,0.0
ORD0000009582,2024-03-31,CUS001258,PRO00639,SEL00105,CH01,1,25.0,2.04,22.96,15.89,2.05,0.38,3.99,24.52,PayPal,Platform-Fulfilled,Standard,1.8,1,Completed,0,"0,00"
ORD0000009584,2024-12-10,CUS001129,PRO00143,SEL00285,CH03,2,60.82,9.64,51.18,38.56,3.81,0.83,2.99,"49,53",Card,Seller-Fulfilled,Standard,6.4,0,Completed,0,0.0
ORD0000009603,2024-11-24,CUS006269,PRO00609,SEL00317,CH05,2,152.62,19.96,132.66,87.65,"12,66",1.25,0.0,"118,75",Card,Seller-Fulfilled,Standard,4.1,1,Completed,0,0.0
ORD0000009605,2024-03-26,CUS005794,PRO00689,SEL00180,CH04,1,141.32,30.57,110.75,71.9,2.17,1.8,3.99,110.77,Card,Seller-Fulfilled,Pickup Point,3.1,1,Completed,0,0.0
ORD0000009610,2024-05-20,CUS006241,PRO00189,SEL00287,CH01,1,36.61,1.0,35.61,26.29,5.58,0.39,5.99,35.63,Bank Transfer,Seller-Fulfilled,Standard,5.9,1,Completed,0,0.0
ORD0000009615,2024-12-23,CUS003844,PRO00723,SEL00100,CH02,1,109.04,25.4,83.64,45.63,"6,73",0.83,3.99,80.07,BNPL,Seller-Fulfilled,Express,1.6,1,Completed,0,0.0
ORD0000009617,2024-05-05,CUS000841,PRO00753,SEL00105,CH04,1,24.79,2.35,22.44,17.4,2.0,0.27,2.99,23.16,Card,Seller-Fulfilled,Express,2.2,1,Completed,0,0.0
ORD0000009618,2024-03-01,CUS003119,PRO00372,SEL00415,CH01,1,15.55,3.35,12.2,9.44,1.41,0.14,2.99,13.64,Card,Seller-Fulfilled,Express,2.0,1,Completed,0,0.0
ORD0000009623,2024-05-12,CUS001012,PRO00699,SEL00092,CH01,3,17.94,0.47,17.47,12.46,1.46,0.11,0.0,15.9,Bank Transfer,Platform-Fulfilled,Standard,6.0,1,Completed,0,0.0
