SpendID,CampaignDate,CampaignID,ChannelID,Ad_Spend,AttributedRevenue,Conversions,AvgOrderValue,CPA,CVR
MKT000012188,14/12/2024,CMP00194,CH05,"1470,45",7809.22,37,80.38,39.74,0.0021
MKT000012193,09/11/2024,CMP00253,CH02,819.61,11898.56,45,45.89,18.21,0.0026
MKT000012198,11/07/2024,CMP00099,CH02,215.66,1480.38,10,71.81,21.57,0.0018
MKT000012203,11/02/2024,CMP00276,CH05,1962.01,4348.79,24,80.04,81.75,0.0014
MKT000012206,22/11/2024,CMP00015,CH02,225.58,3322.26,14,69.04,16.11,0.0009
MKT000012207,21/11/2024,CMP00061,CH01,1002.01,1330.65,2,95.16,501.01,0.0003
MKT000012211,05/01/2024,CMP00262,CH06,1078.66,543.06,1,93.01,1078.66,0.0001
MKT000012221,10/06/2024,CMP00220,CH04,1060.15,4715.53,15,82.26,70.68,0.0022
MKT000012224,22/07/2024,CMP00049,CH01,931.26,4296.65,28,83.25,33.26,0.0032
MKT000012225,05/02/2024,CMP00080,CH01,462.58,1513.77,1,88.91,462.58,0.0001
MKT000012227,26/07/2024,CMP00003,CH03,1396.28,14704.41,112,80.4,12.47,0.0142
MKT000012228,22/01/2024,CMP00158,CH06,1200.62,864.82,3,52.58,400.21,0.0005
MKT000012235,05/02/2024,CMP00270,CH01,1619.21,7385.87,36,90.96,44.98,0.0044
MKT000012236,15/12/2024,CMP00076,CH02,98.0,1105.81,7,88.1,14.0,0.0009
MKT000012238,21/08/2024,CMP00118,CH01,2836.22,16138.63,57,81.58,49.76,0.0036
MKT000012239,10/04/2024,CMP00008,CH01,2025.75,14294.29,86,116.16,23.56,0.0062
MKT000012241,04/06/2024,CMP00054,CH05,375.24,2204.79,10,85.67,37.52,0.0011
MKT000012248,29/10/2024,CMP00020,CH04,6041.76,26237.97,128,92.98,47.2,0.0244
MKT000012251,28/12/2024,CMP00115,CH01,900.05,7065.31,36,99.27,25.0,0.015
MKT000012253,22/02/2024,CMP00011,CH02,189.08,942.05,1,91.13,189.08,0.0001
MKT000012257,29/04/2024,CMP00169,CH03,618.06,5360.71,37,95.32,16.7,0.0022
MKT000012259,14/08/2024,CMP00157,CH01,2274.7,9067.27,58,64.35,39.22,0.023
MKT000012266,04/05/2024,CMP00066,CH04,1361.2,4776.07,27,102.3,50.41,0.0234
MKT000012276,18/05/2024,CMP00164,CH06,2374.06,10970.75,43,83.02,55.21,0.0049
MKT000012277,14/04/2024,CMP00038,CH01,1780.63,10205.82,51,129.11,34.91,0.0076
MKT000012279,19/04/2024,CMP00018,CH01,1456.93,7443.04,38,81.28,38.34,0.0056
MKT000012280,23/03/2024,CMP00117,CH02,344.14,5740.11,24,80.86,14.34,0.0033
MKT000012287,05/04/2024,CMP00155,CH03,324.66,1542.09,9,109.91,36.07,0.0016
MKT000012288,23/03/2024,CMP00138,CH04,1128.71,3989.58,16,91.01,70.54,0.0056
MKT000012294,19/08/2024,CMP00253,CH02,168.06,2378.82,14,92.9,12.0,0.0013
MKT000012309,26/03/2024,CMP00074,CH01,1107.2,3433.1,12,114.28,92.27,0.0017
MKT000012311,06/08/2024,CMP00023,CH05,3310.16,20112.68,75,118.73,44.14,0.0087
MKT000012313,21/05/2024,CMP00175,CH05,2816.26,10924.61,37,88.83,76.12,0.0027
MKT000012315,17/02/2024,CMP00230,CH01,"1857,62",7569.04,34,89.27,54.64,0.0046
MKT000012332,23/12/2024,CMP00062,CH02,395.85,5979.5,33,87.33,12.0,0.0026
MKT000012343,20/06/2024,CMP00280,CH01,1243.83,4604.61,21,91.59,59.23,0.0015
MKT000012344,26/03/2024,CMP00229,CH04,"2187,42",4774.05,28,107.13,78.12,0.0059
MKT000012350,02/03/2024,CMP00108,CH01,1997.95,6427.0,39,69.04,51.23,0.0033
MKT000012351,17/06/2024,CMP00216,CH03,679.61,3780.61,26,82.9,26.14,0.0019
MKT000012352,08/04/2024,CMP00001,CH04,1142.64,8658.06,42,111.87,27.21,0.004
MKT000012353,20/04/2024,CMP00187,CH04,952.3,3562.09,8,69.79,119.04,0.0024
MKT000012354,06/01/2024,CMP00029,CH01,1708.05,14456.39,81,66.67,21.09,0.0094
MKT000012355,14/01/2024,CMP00133,CH03,557.03,1980.0,17,78.49,32.77,0.0028
MKT000012361,14/07/2024,CMP00177,CH04,696.24,4895.24,18,92.28,38.68,0.0012
MKT000012363,02/06/2024,CMP00254,CH01,2912.93,13511.22,62,103.79,46.98,0.0048
MKT000012370,20/02/2024,CMP00092,CH02,236.69,2137.32,9,57.05,26.3,0.0054
MKT000012374,25/01/2024,CMP00274,CH01,2106.73,8128.4,42,89.36,50.16,0.0038
MKT000012376,05/07/2024,CMP00194,CH05,1232.6,9768.43,56,82.85,22.01,0.0311
MKT000012377,13/11/2024,CMP00101,CH05,2649.46,21023.61,106,62.17,24.99,0.0109
MKT000012379,20/10/2024,CMP00066,CH04,1406.55,11153.78,44,72.71,31.97,0.0044
MKT000012382,14/08/2024,CMP00237,CH01,645.21,2834.29,19,95.73,33.96,0.0016
MKT000012383,16/06/2024,CMP00036,CH03,230.73,1656.25,7,105.82,32.96,0.0005
MKT000012385,08/11/2024,CMP00271,CH03,244.63,2636.49,18,69.07,13.59,0.0011
MKT000012386,30/03/2024,CMP00208,CH01,1792.57,5813.0,13,101.27,137.89,0.0014
MKT000012388,06/03/2024,CMP00135,CH02,160.82,1309.03,5,79.17,32.16,0.0005
MKT000012393,25/01/2024,CMP00150,CH03,463.09,3794.58,33,80.17,14.03,0.0146
MKT000012395,10/07/2024,CMP00258,CH03,483.22,3887.86,17,119.04,28.42,0.0029
MKT000012397,12/09/2024,CMP00199,CH04,1264.48,4590.9,19,82.45,66.55,0.0016
MKT000012398,13/04/2024,CMP00035,CH01,"520,06",2638.2,10,73.61,52.01,0.0008
MKT000012404,28/02/2024,CMP00212,CH01,1007.55,3824.71,12,76.22,83.96,0.001
MKT000012406,03/08/2024,CMP00153,CH03,107.16,1589.55,10,80.0,10.72,0.0014
MKT000012407,24/03/2024,CMP00072,CH04,1878.46,10825.14,44,79.41,42.69,0.0365
MKT000012409,04/06/2024,CMP00140,CH01,1139.85,5552.79,26,111.14,43.84,0.0047
MKT000012413,28/03/2024,CMP00210,CH06,892.04,251.29,1,111.17,892.04,0.0001
MKT000012415,29/11/2024,CMP00279,CH01,1565.66,7988.74,33,93.42,47.44,0.015
MKT000012418,15/04/2024,CMP00024,CH04,827.59,1962.08,8,96.78,103.45,0.0048
MKT000012423,19/12/2024,CMP00105,CH01,1218.22,6540.18,31,117.2,39.3,0.0027
MKT000012424,28/05/2024,CMP00193,CH01,2206.78,17843.63,62,90.63,35.59,0.0051
MKT000012426,07/11/2024,CMP00186,CH04,2090.38,9747.97,43,92.94,48.61,0.003
MKT000012435,28/10/2024,CMP00116,CH04,1067.94,5446.27,39,66.87,27.38,0.0088
MKT000012437,03/02/2024,CMP00184,CH04,992.43,7819.58,33,94.92,30.07,0.0032
MKT000012438,13/02/2024,CMP00139,CH03,343.25,5139.81,35,84.65,9.81,0.0056
MKT000012443,18/03/2024,CMP00213,CH02,598.12,1657.58,7,83.31,85.45,0.0006
MKT000012444,20/12/2024,CMP00183,CH02,199.06,1435.26,8,56.49,24.88,0.0006
MKT000012447,31/03/2024,CMP00055,CH03,1407.91,18313.32,115,102.44,12.24,0.0093
MKT000012451,07/10/2024,CMP00174,CH05,1373.47,3378.42,17,103.02,80.79,0.003
MKT000012454,06/04/2024,CMP00277,CH01,493.03,4323.33,27,62.98,18.26,0.002
MKT000012457,19/09/2024,CMP00271,CH03,1286.23,12734.59,58,60.61,22.18,0.0137
MKT000012458,20/06/2024,CMP00005,CH06,1692.5,3468.57,16,55.41,105.78,0.0033
MKT000012465,28/04/2024,CMP00163,CH04,1832.25,3839.18,17,104.55,107.78,0.0041
MKT000012470,04/02/2024,CMP00046,CH05,1565.87,8304.75,44,104.89,35.59,0.0025
MKT000012472,27/12/2024,CMP00201,CH02,492.33,2919.7,9,95.89,54.7,0.0006
MKT000012474,26/07/2024,CMP00215,CH04,2024.71,5134.61,27,64.55,74.99,0.0018
MKT000012481,27/11/2024,CMP00214,CH03,398.52,617.85,1,92.49,398.52,0.0002
MKT000012483,30/03/2024,CMP00158,CH06,1203.09,1665.59,8,95.41,150.39,0.001
MKT000012485,25/11/2024,CMP00044,CH03,640.76,5964.19,44,108.2,14.56,0.0108
MKT000012489,04/04/2024,CMP00229,CH04,1049.56,4119.61,15,90.17,69.97,0.0032
MKT000012490,13/08/2024,CMP00229,CH04,2657.4,13110.38,54,95.5,49.21,0.0033
MKT000012492,11/06/2024,CMP00206,CH04,3826.95,11173.75,42,73.73,91.12,0.0142
MKT000012511,13/12/2024,CMP00058,CH05,1556.5,7962.14,27,69.95,57.65,0.0015
MKT000012513,17/01/2024,CMP00042,CH04,1047.92,3218.98,16,88.31,65.5,0.0126
MKT000012522,09/08/2024,CMP00176,CH05,3422.29,20216.12,90,81.56,38.03,0.008
MKT000012523,21/02/2024,CMP00164,CH06,1776.08,8142.83,29,49.67,61.24,0.0018
MKT000012524,05/09/2024,CMP00213,CH02,236.29,2119.58,8,103.49,29.54,0.0026
MKT000012527,25/05/2024,CMP00217,CH01,632.6,2075.43,7,93.87,90.37,0.0007
MKT000012531,25/04/2024,CMP00047,CH05,939.88,8758.14,32,63.2,29.37,0.0019
MKT000012535,16/08/2024,CMP00245,CH01,1421.15,6586.34,22,64.83,64.6,0.0014
MKT000012540,29/03/2024,CMP00176,CH05,"578,72",4627.38,26,95.96,22.26,0.0016
MKT000012541,13/06/2024,CMP00261,CH03,85.78,658.56,6,77.05,14.3,0.0025
MKT000012543,07/03/2024,CMP00020,CH04,1840.65,7528.75,20,94.2,92.03,0.0021
MKT000012549,02/04/2024,CMP00102,CH02,212.71,2270.32,12,122.57,17.73,0.0013
MKT000012551,23/11/2024,CMP00159,CH02,149.92,2952.55,12,97.56,12.49,0.0022
MKT000012552,17/03/2024,CMP00190,CH06,1352.79,3675.45,15,89.91,90.19,0.0071
MKT000012555,07/05/2024,CMP00205,CH03,1263.95,4289.75,35,67.71,36.11,0.0021
MKT000012560,11/09/2024,CMP00016,CH01,761.6,3727.18,14,63.97,54.4,0.0012
MKT000012562,29/01/2024,CMP00228,CH01,1879.74,10247.78,65,69.5,28.92,0.0038
MKT000012567,12/12/2024,CMP00255,CH03,708.24,2275.92,12,40.91,59.02,0.0011
MKT000012573,24/11/2024,CMP00265,CH01,3947.58,35479.28,164,98.11,24.07,0.0095
MKT000012578,01/05/2024,CMP00010,CH01,"5406,12",25524.99,103,99.16,52.49,0.0237
MKT000012589,28/01/2024,CMP00104,CH01,679.95,1674.97,12,97.5,56.66,0.0009
MKT000012590,17/12/2024,CMP00153,CH03,1481.08,8304.46,75,95.94,19.75,0.0269
MKT000012591,09/08/2024,CMP00182,CH02,487.43,3088.49,13,84.17,37.49,0.0117
MKT000012592,26/08/2024,CMP00095,CH02,201.82,1618.82,9,80.57,22.42,0.0006
MKT000012600,24/07/2024,CMP00137,CH03,324.94,1762.96,12,101.21,27.08,0.0011
MKT000012601,18/11/2024,CMP00218,CH01,1962.05,20145.46,114,86.41,17.21,0.0079
MKT000012604,17/02/2024,CMP00013,CH06,2042.82,4094.96,19,84.2,107.52,0.0013
MKT000012606,19/02/2024,CMP00135,CH02,175.19,2274.71,7,95.99,25.03,0.0004
MKT000012617,14/05/2024,CMP00052,CH04,1147.62,6103.69,18,77.43,63.76,0.007
MKT000012622,21/10/2024,CMP00013,CH06,1863.92,4549.51,17,98.03,109.64,0.0039
MKT000012634,22/07/2024,CMP00241,CH05,1246.23,12540.15,52,70.67,23.97,0.0056
MKT000012643,19/07/2024,CMP00033,CH04,730.34,2095.88,7,96.82,104.33,0.0006
MKT000012645,04/04/2024,CMP00256,CH06,1924.84,4775.14,27,77.21,71.29,0.0036
MKT000012646,02/08/2024,CMP00164,CH06,671.81,947.42,3,102.66,223.94,0.0002
MKT000012651,19/07/2024,CMP00181,CH01,563.95,1666.32,12,93.32,47.0,0.001
MKT000012652,03/06/2024,CMP00010,CH01,796.09,3951.32,20,80.0,39.8,0.0011
MKT000012654,10/10/2024,CMP00019,CH03,393.58,2769.09,29,91.45,13.57,0.0023
MKT000012655,25/03/2024,CMP00026,CH02,83.22,1020.47,3,66.07,27.74,0.0002
MKT000012660,11/04/2024,CMP00161,CH01,1551.81,10717.07,52,97.3,29.84,0.0038
MKT000012663,09/08/2024,CMP00092,CH02,196.31,2168.92,10,52.11,19.63,0.0035
MKT000012669,24/01/2024,CMP00020,CH04,1068.84,5838.24,36,112.79,29.69,0.0039
MKT000012671,23/06/2024,CMP00109,CH05,2923.6,31369.73,128,85.03,22.84,0.022
MKT000012672,07/08/2024,CMP00240,CH03,384.79,4214.21,19,87.99,20.25,0.0015
MKT000012673,19/06/2024,CMP00028,CH05,502.91,1727.16,10,73.38,50.29,0.0016
MKT000012674,09/12/2024,CMP00224,CH02,104.54,581.57,3,31.19,34.85,0.0003
MKT000012675,24/07/2024,CMP00195,CH05,921.33,3379.87,13,129.5,70.87,0.0008
MKT000012676,06/03/2024,CMP00152,CH01,2021.87,9320.19,36,110.15,56.16,0.0034
MKT000012680,21/12/2024,CMP00046,CH05,1090.84,2897.04,10,97.03,109.08,0.0011
MKT000012681,01/04/2024,CMP00108,CH01,715.74,4338.47,10,116.27,71.57,0.0021
MKT000012682,15/04/2024,CMP00161,CH01,751.19,2186.51,7,81.57,107.31,0.002
MKT000012690,28/01/2024,CMP00169,CH03,210.07,1479.39,14,111.16,15.01,0.001
MKT000012691,30/03/2024,CMP00101,CH05,969.48,11908.93,60,89.25,16.16,0.004
MKT000012692,20/08/2024,CMP00154,CH01,"469,46",3199.54,13,57.95,36.11,0.0013
MKT000012693,09/02/2024,CMP00021,CH01,965.03,2031.94,4,80.68,241.26,0.0002
MKT000012696,28/05/2024,CMP00116,CH04,1802.07,5494.65,20,93.39,90.1,0.0091
MKT000012697,26/10/2024,CMP00081,CH03,454.7,5909.85,45,75.0,10.1,0.0028
MKT000012701,18/01/2024,CMP00197,CH03,"408,79",2887.2,19,107.09,21.52,0.0016
MKT000012703,16/02/2024,CMP00144,CH04,2461.11,2984.13,12,72.74,205.09,0.0015
MKT000012709,15/12/2024,CMP00172,CH03,407.41,1467.26,4,112.31,101.85,0.0003
MKT000012712,12/05/2024,CMP00084,CH04,2018.31,7408.51,34,88.39,59.36,0.0068
MKT000012714,27/12/2024,CMP00164,CH06,1666.98,3462.78,12,84.1,138.91,0.0007
MKT000012722,18/06/2024,CMP00034,CH04,1193.32,5971.16,31,94.98,38.49,0.0097
MKT000012725,21/05/2024,CMP00042,CH04,1407.5,2635.92,11,111.5,127.95,0.0011
MKT000012732,08/09/2024,CMP00234,CH02,136.26,629.84,2,93.23,68.13,0.0013
MKT000012735,20/05/2024,CMP00244,CH03,327.02,2269.06,15,115.92,21.8,0.0019
MKT000012739,04/11/2024,CMP00082,CH06,715.25,341.99,1,93.68,715.25,0.0002
MKT000012740,07/08/2024,CMP00218,CH01,572.76,1346.41,9,81.64,63.64,0.0008
MKT000012743,10/06/2024,CMP00274,CH01,1277.84,7544.59,20,84.81,63.89,0.0131
MKT000012744,22/04/2024,CMP00265,CH01,3873.42,12776.62,48,77.78,80.7,0.0387
MKT000012748,22/12/2024,CMP00069,CH03,798.36,3760.5,18,90.42,44.35,0.002
MKT000012752,02/01/2024,CMP00108,CH01,451.93,2713.23,18,114.84,25.11,0.0033
MKT000012754,16/01/2024,CMP00101,CH05,1952.17,9506.01,36,95.37,54.23,0.0024
MKT000012757,23/08/2024,CMP00235,CH06,779.9,1626.12,13,85.2,59.99,0.005
MKT000012758,29/04/2024,CMP00103,CH05,2096.1,20609.67,70,103.09,29.94,0.0076
MKT000012760,01/01/2024,CMP00258,CH03,881.58,3347.31,15,114.46,58.77,0.0008
MKT000012762,30/11/2024,CMP00089,CH03,328.54,1677.47,16,114.24,20.53,0.001
MKT000012763,25/08/2024,CMP00044,CH03,514.25,7731.35,45,91.05,11.43,0.0029
MKT000012773,05/06/2024,CMP00018,CH01,906.33,6701.46,38,70.22,23.85,0.0047
MKT000012775,14/11/2024,CMP00067,CH05,1984.34,12483.13,68,50.01,29.18,0.0202
MKT000012777,31/05/2024,CMP00243,CH03,746.8,13883.53,89,96.39,8.39,0.0062
MKT000012782,19/11/2024,CMP00014,CH03,894.94,7696.45,55,111.97,16.27,0.0041
MKT000012789,12/06/2024,CMP00094,CH01,4523.14,15753.31,67,75.7,67.51,0.0059
MKT000012794,18/07/2024,CMP00263,CH04,612.29,1247.74,7,101.57,87.47,0.001
MKT000012802,30/08/2024,CMP00019,CH03,342.47,3002.4,18,71.99,19.03,0.0012
MKT000012804,29/07/2024,CMP00194,CH05,2426.85,11627.72,56,83.2,43.34,0.0032
MKT000012808,23/10/2024,CMP00074,CH01,1013.78,7774.33,40,66.68,25.34,0.0028
MKT000012816,07/11/2024,CMP00104,CH01,2619.08,8539.76,35,91.95,74.83,0.004
MKT000012822,04/11/2024,CMP00072,CH04,1889.07,4779.84,21,61.95,89.96,0.0037
MKT000012826,10/12/2024,CMP00279,CH01,1647.62,11088.65,50,75.28,32.95,0.0048
MKT000012829,05/12/2024,CMP00133,CH03,"562,32",8351.85,46,114.59,12.22,0.0027
MKT000012830,30/12/2024,CMP00153,CH03,841.45,10178.65,64,94.13,13.15,0.0159
MKT000012833,05/09/2024,CMP00192,CH01,938.7,3128.91,22,92.55,42.67,0.0016
MKT000012834,30/05/2024,CMP00161,CH01,1338.97,5721.16,24,69.95,55.79,0.0045
MKT000012838,29/08/2024,CMP00151,CH01,1101.19,5134.17,27,102.84,40.78,0.0015
MKT000012841,22/07/2024,CMP00225,CH02,243.37,3169.83,25,77.15,9.73,0.0093
MKT000012842,21/03/2024,CMP00267,CH05,2078.24,6781.68,31,98.79,67.04,0.0042
MKT000012847,25/10/2024,CMP00100,CH01,945.88,5040.2,17,75.77,55.64,0.002
MKT000012851,13/10/2024,CMP00091,CH06,1220.78,2125.9,12,113.17,101.73,0.0007
MKT000012855,22/06/2024,CMP00046,CH05,781.37,3288.35,23,101.27,33.97,0.0017
MKT000012860,06/11/2024,CMP00215,CH04,449.03,1545.66,10,72.28,44.9,0.0012
MKT000012861,29/12/2024,CMP00224,CH02,285.78,2627.56,18,92.92,15.88,0.0039
MKT000012867,24/11/2024,CMP00230,CH01,797.27,3736.33,15,87.13,53.15,0.0084
MKT000012869,30/10/2024,CMP00162,CH01,2013.74,6555.6,24,60.59,83.91,0.0205
MKT000012871,25/06/2024,CMP00274,CH01,697.54,3354.56,12,77.92,58.13,0.0065
MKT000012873,18/06/2024,CMP00127,CH03,508.36,1664.02,11,75.91,46.21,0.0014
MKT000012877,06/02/2024,CMP00022,CH03,274.57,2613.56,22,98.41,12.48,0.0021
MKT000012880,19/07/2024,CMP00113,CH03,2405.55,10199.86,55,99.99,43.74,0.0041
MKT000012881,18/04/2024,CMP00116,CH04,523.87,1703.4,7,75.91,74.84,0.0017
MKT000012884,18/04/2024,CMP00116,CH04,1732.94,4414.84,18,105.34,96.27,0.0064
MKT000012890,12/06/2024,CMP00228,CH01,3347.71,24748.98,88,115.58,38.04,0.0344
MKT000012891,02/03/2024,CMP00070,CH05,1233.39,10208.23,51,91.17,24.18,0.0128
MKT000012892,19/06/2024,CMP00253,CH02,"238,28",4124.21,30,63.67,7.94,0.0028
MKT000012899,06/02/2024,CMP00176,CH05,1515.11,10862.56,50,61.69,30.3,0.0188
MKT000012906,20/09/2024,CMP00078,CH01,1414.64,7548.83,32,102.99,44.21,0.0023
MKT000012908,11/11/2024,CMP00210,CH06,3934.06,6375.51,26,99.29,151.31,0.0078
MKT000012913,12/09/2024,CMP00043,CH01,1280.96,9241.73,34,88.35,37.68,0.0038
MKT000012915,22/05/2024,CMP00068,CH01,1050.43,5251.26,23,78.4,45.67,0.0064
MKT000012917,07/11/2024,CMP00162,CH01,1121.11,7415.82,38,112.95,29.5,0.0063
MKT000012918,04/04/2024,CMP00197,CH03,1216.45,4394.39,32,89.61,38.01,0.0047
MKT000012919,13/06/2024,CMP00096,CH03,146.6,1882.89,15,88.66,9.77,0.002
MKT000012921,21/07/2024,CMP00280,CH01,809.31,3934.41,21,91.51,38.54,0.0013
MKT000012923,16/12/2024,CMP00220,CH04,499.26,1372.15,6,104.71,83.21,0.0023
MKT000012925,07/06/2024,CMP00252,CH04,906.3,4316.73,18,62.35,50.35,0.0036
MKT000012929,11/11/2024,CMP00072,CH04,1460.04,6889.07,44,86.8,33.18,0.0046
MKT000012934,01/01/2024,CMP00199,CH04,2923.44,9825.92,47,75.85,62.2,0.0096
MKT000012935,27/11/2024,CMP00256,CH06,514.38,2013.95,2,81.49,257.19,0.0001
MKT000012942,09/01/2024,CMP00063,CH02,203.67,1027.33,1,80.44,203.67,0.0006
MKT000012943,02/06/2024,CMP00060,CH02,229.2,2990.57,19,97.12,12.06,0.0014
MKT000012945,05/03/2024,CMP00144,CH04,1381.64,4799.01,30,106.79,46.05,0.0121
MKT000012946,17/09/2024,CMP00169,CH03,916.51,6604.65,45,93.44,20.37,0.0042
MKT000012954,10/12/2024,CMP00050,CH01,1471.01,1522.38,6,53.38,245.17,0.0017
MKT000012956,30/11/2024,CMP00268,CH01,2143.28,11608.62,42,90.58,51.03,0.0031
MKT000012961,29/06/2024,CMP00010,CH01,908.91,3994.05,12,85.61,75.74,0.009
MKT000012966,12/10/2024,CMP00169,CH03,293.03,1979.32,13,112.59,22.54,0.0015
MKT000012974,04/02/2024,CMP00080,CH01,1796.73,1736.08,9,96.72,199.64,0.001
MKT000012975,22/03/2024,CMP00032,CH04,1385.27,3224.93,14,91.32,98.95,0.0022
MKT000012982,26/11/2024,CMP00084,CH04,2390.93,16190.34,69,95.01,34.65,0.0047
MKT000012984,13/11/2024,CMP00280,CH01,"1356,12",9742.57,46,66.78,29.48,0.0042
MKT000012990,22/02/2024,CMP00114,CH05,1020.95,11203.49,37,85.07,27.59,0.0028
MKT000012992,29/04/2024,CMP00051,CH04,1077.31,2571.27,19,87.9,56.7,0.0017
MKT000012997,02/12/2024,CMP00019,CH03,472.4,2259.54,8,94.43,59.05,0.0015
MKT000012999,19/05/2024,CMP00241,CH05,966.06,5975.4,33,109.09,29.27,0.0082
MKT000013004,13/06/2024,CMP00165,CH01,2308.41,14699.34,74,66.33,31.19,0.0393
MKT000013008,06/12/2024,CMP00220,CH04,1170.64,1961.66,7,64.82,167.23,0.0008
MKT000013015,30/05/2024,CMP00074,CH01,1102.5,6345.16,27,98.87,40.83,0.0017
MKT000013017,24/04/2024,CMP00171,CH04,1194.86,4641.23,25,69.74,47.79,0.0015
MKT000013020,02/10/2024,CMP00118,CH01,942.54,3178.58,13,71.85,72.5,0.0021
MKT000013027,06/03/2024,CMP00086,CH03,1598.95,16556.59,96,74.83,16.66,0.0217
MKT000013030,24/10/2024,CMP00175,CH05,"748,37",4652.71,24,82.31,31.18,0.0019
MKT000013032,25/12/2024,CMP00261,CH03,398.97,4020.6,26,89.81,15.35,0.0016
MKT000013037,11/05/2024,CMP00073,CH01,762.94,1951.76,8,69.31,95.37,0.001
MKT000013038,19/11/2024,CMP00026,CH02,134.71,896.76,1,100.41,134.71,0.0001
MKT000013040,16/07/2024,CMP00229,CH04,1288.38,4157.22,9,77.4,143.15,0.0005
MKT000013043,26/06/2024,CMP00119,CH01,"610,95",3539.39,18,78.46,33.94,0.0019
MKT000013049,01/02/2024,CMP00280,CH01,1139.6,9729.67,47,85.26,24.25,0.003
MKT000013051,29/07/2024,CMP00199,CH04,1726.58,6679.83,45,135.29,38.37,0.0039
MKT000013052,30/12/2024,CMP00126,CH02,319.03,4715.85,17,107.49,18.77,0.0025
MKT000013056,12/08/2024,CMP00038,CH01,1915.22,8430.43,32,85.89,59.85,0.0047
MKT000013059,19/12/2024,CMP00225,CH02,267.34,3448.16,18,110.76,14.85,0.0026
MKT000013067,28/10/2024,CMP00083,CH05,1747.78,7421.58,40,79.84,43.69,0.0026
MKT000013072,03/09/2024,CMP00020,CH04,4326.41,10677.22,48,83.97,90.13,0.0308
MKT000013075,14/02/2024,CMP00238,CH04,720.32,1608.55,9,118.34,80.04,0.0009
MKT000013076,04/02/2024,CMP00102,CH02,185.85,1880.61,6,77.01,30.98,0.0004
MKT000013077,06/12/2024,CMP00217,CH01,2319.04,7413.93,33,115.69,70.27,0.0142
MKT000013078,15/09/2024,CMP00009,CH04,595.03,2107.79,10,93.34,59.5,0.0015
MKT000013079,27/07/2024,CMP00012,CH04,3561.4,15327.4,72,81.89,49.46,0.0252
MKT000013082,02/07/2024,CMP00068,CH01,1492.15,8969.96,30,108.54,49.74,0.0076
MKT000013084,22/04/2024,CMP00087,CH06,1007.89,2083.96,8,76.11,125.99,0.0008
MKT000013090,06/08/2024,CMP00275,CH05,1333.92,9815.4,61,101.69,21.87,0.0039
MKT000013096,11/12/2024,CMP00280,CH01,243.14,2136.95,13,106.01,18.7,0.0038
MKT000013101,26/01/2024,CMP00179,CH02,334.92,2495.02,7,116.28,47.85,0.0005
MKT000013107,19/05/2024,CMP00030,CH02,449.87,4315.9,25,100.47,17.99,0.0017
MKT000013111,29/06/2024,CMP00279,CH01,898.0,4627.27,28,51.54,32.07,0.0016
MKT000013117,21/12/2024,CMP00229,CH04,2579.43,9484.16,31,99.87,83.21,0.0024
MKT000013119,18/07/2024,CMP00197,CH03,1278.25,11620.22,67,74.52,19.08,0.0077
MKT000013121,20/12/2024,CMP00038,CH01,3945.23,28823.52,118,71.61,33.43,0.0658
MKT000013123,10/04/2024,CMP00181,CH01,1420.79,10782.3,49,68.27,29.0,0.0113
MKT000013124,04/08/2024,CMP00027,CH02,159.39,1367.03,3,78.73,53.13,0.0004
MKT000013132,22/10/2024,CMP00031,CH03,340.21,2578.25,25,44.4,13.61,0.0029
MKT000013141,24/07/2024,CMP00147,CH01,652.89,1167.96,8,76.61,81.61,0.0016
MKT000013142,09/02/2024,CMP00045,CH05,3479.91,24750.48,128,74.95,27.19,0.0136
MKT000013149,08/08/2024,CMP00039,CH04,1526.45,11801.37,41,59.18,37.23,0.0189
MKT000013152,05/12/2024,CMP00172,CH03,1394.68,6996.76,45,105.07,30.99,0.003
MKT000013163,15/11/2024,CMP00196,CH03,253.77,1939.72,13,113.88,19.52,0.001
MKT000013165,08/02/2024,CMP00014,CH03,534.38,6816.36,45,70.85,11.88,0.0161
MKT000013170,10/03/2024,CMP00115,CH01,381.3,1010.94,0,85.83,381.3,0.0001
MKT000013171,25/11/2024,CMP00222,CH06,2294.27,3348.5,16,56.48,143.39,0.0009
MKT000013175,05/08/2024,CMP00111,CH05,1843.8,13853.64,62,90.25,29.74,0.0034
MKT000013181,04/12/2024,CMP00254,CH01,1434.54,3880.07,13,84.22,110.35,0.0008
MKT000013184,14/10/2024,CMP00109,CH05,695.43,5603.97,26,91.93,26.75,0.0015
MKT000013192,05/09/2024,CMP00028,CH05,1178.53,2577.8,6,99.42,196.42,0.001
MKT000013201,28/12/2024,CMP00243,CH03,"227,80",2079.62,16,62.55,14.24,0.0021
MKT000013202,11/01/2024,CMP00278,CH01,242.24,1321.75,6,93.91,40.37,0.0017
MKT000013216,22/04/2024,CMP00263,CH04,1055.4,3535.09,14,125.57,75.39,0.0019
MKT000013220,10/11/2024,CMP00026,CH02,362.98,2321.92,17,115.68,21.35,0.0014
MKT000013225,22/07/2024,CMP00277,CH01,3973.04,36212.63,140,79.88,28.38,0.0557
MKT000013228,21/03/2024,CMP00011,CH02,121.76,449.55,2,79.75,60.88,0.0001
MKT000013229,18/11/2024,CMP00010,CH01,1685.4,9297.06,39,106.64,43.22,0.0045
