OrderID,OrderDate,CustomerID,ProductID,SellerID,ChannelID,Quantity,GrossRevenue,DiscountAmount,NetRevenue,CostOfGoodsSold,PlatformFee,PaymentProcessingFee,ShippingFeeCharged,SellerPayout,PaymentMethod,FulfillmentType,ShippingMethod,DeliveryDays,OnTimeDeliveryFlag,OrderStatus,ReturnFlag,RefundAmount
ORD0000012497,2021-05-22,CUS002582,PRO00972,SEL00127,CH02,1,18.17,0.56,17.61,9.89,0.05,0.15,2.99,20.4,Card,Seller-Fulfilled,Pickup Point,3.6,1,Completed,0,0.0
ORD0000012500,2021-03-03,CUS001272,PRO00407,SEL00142,CH01,2,23.66,0.26,23.4,14.75,1.99,0.16,3.99,25.24,Card,Platform-Fulfilled,Standard,5.3,1,Cancelled,0,0.0
ORD0000012501,2022-05-05,CUS000864,PRO00472,SEL00041,CH01,2,401.36,21.19,380.17,232.72,63.37,6.2,5.99,316.59,BNPL,Platform-Fulfilled,Express,1.7,1,Completed,0,0.0
ORD0000012502,2022-11-16,CUS005028,PRO00036,SEL00221,CH03,1,60.05,16.7,43.35,31.69,0.52,0.68,2.99,45.14,Card,Platform-Fulfilled,Express,2.4,1,Completed,0,0.0
ORD0000012504,2021-02-10,CUS001686,PRO00151,SEL00169,CH02,1,4.26,0.78,3.48,2.33,0.29,0.05,0.0,3.14,Card,Seller-Fulfilled,Standard,3.4,1,Returned,0,0.0
ORD0000012506,2021-09-01,CUS005139,PRO00364,SEL00272,CH03,1,19.83,2.24,17.59,12.11,1.1,0.25,2.99,19.23,BNPL,Platform-Fulfilled,Standard,5.8,1,Returned,1,12.64
ORD0000012507,2022-12-24,CUS003033,PRO00356,SEL00242,CH06,1,13.53,2.44,11.09,6.92,0.73,0.19,0.0,10.17,Cash on Delivery,Platform-Fulfilled,Standard,4.1,1,Returned,1,10.61
ORD0000012508,2022-01-09,CUS004530,PRO00504,SEL00273,CH02,1,60.89,8.95,51.94,38.7,8.92,0.85,0.0,42.17,Card,Seller-Fulfilled,Pickup Point,3.7,1,Completed,0,0.0
ORD0000012509,2022-11-20,CUS003167,PRO00798,SEL00194,CH02,1,23.02,3.38,19.64,13.3,3.4,0.13,0.0,16.11,Card,Seller-Fulfilled,Standard,7.3,0,Completed,0,0.0
ORD0000012511,2021-12-28,CUS001441,PRO00600,SEL00340,CH06,1,43.08,7.99,35.09,19.68,0.1,0.35,0.0,34.64,BNPL,Seller-Fulfilled,Standard,5.0,1,Returned,1,24.06
ORD0000012512,2021-12-05,CUS006360,PRO00260,SEL00261,CH02,1,43.06,1.39,41.67,26.82,0.43,0.5,2.99,43.73,Card,Seller-Fulfilled,Standard,1.7,1,Completed,0,0.0
ORD0000012517,2022-09-28,CUS005809,PRO00529,SEL00299,CH05,1,19.0,2.84,16.16,11.25,1.22,0.16,0.0,14.78,Card,Seller-Fulfilled,Standard,4.3,1,Completed,0,0.0
ORD0000012520,2022-01-27,CUS002146,PRO00242,SEL00022,CH06,2,25.34,3.2,22.14,15.66,3.7,0.24,0.0,18.2,Bank Transfer,Seller-Fulfilled,Standard,5.5,1,Completed,0,0.0
ORD0000012521,2022-04-09,CUS003567,PRO00941,SEL00271,CH05,1,28.94,5.64,23.3,17.64,0.14,0.17,5.99,28.98,Card,Platform-Fulfilled,Standard,3.4,1,Returned,0,0.0
ORD0000012525,2021-10-28,CUS003330,PRO00743,SEL00113,CH03,3,31.68,0.67,31.01,19.56,0.34,0.31,2.99,33.35,Card,Seller-Fulfilled,Standard,4.7,1,Completed,0,0.0
ORD0000012526,2021-09-18,CUS000327,PRO00309,SEL00129,CH03,1,21.58,2.23,19.35,10.88,0.05,0.16,3.99,23.13,BNPL,Seller-Fulfilled,Express,2.7,1,Completed,0,0.0
ORD0000012529,2021-12-09,CUS000079,PRO00580,SEL00174,CH02,2,5.8,0.53,5.27,3.07,0.35,0.04,0.0,4.88,BNPL,Seller-Fulfilled,Standard,1.8,1,Returned,1,4.75
ORD0000012532,2022-08-24,CUS005954,PRO00038,SEL00076,CH05,1,35.54,1.99,33.55,19.13,5.96,0.28,0.0,27.31,PayPal,Seller-Fulfilled,Standard,5.9,1,Completed,0,0.0
ORD0000012533,2021-12-16,CUS002749,PRO00630,SEL00342,CH03,1,39.98,10.56,29.42,21.7,3.32,0.2,2.99,28.89,Card,Platform-Fulfilled,Express,4.0,0,Completed,0,0.0
ORD0000012534,2021-05-17,CUS002697,PRO00486,SEL00020,CH06,1,4.35,0.38,3.97,2.39,0.67,0.07,2.99,6.22,Card,Platform-Fulfilled,Standard,4.3,1,Completed,0,0.0
ORD0000012536,2021-04-09,CUS002634,PRO00648,SEL00006,CH05,2,107.52,19.76,87.76,52.92,14.32,0.81,5.99,78.62,Card,Seller-Fulfilled,Standard,6.6,0,Completed,0,0.0
ORD0000012537,2022-11-04,CUS005982,PRO00505,SEL00108,CH04,2,86.24,1.9,84.34,49.56,5.18,0.88,2.99,81.27,Card,Seller-Fulfilled,Standard,4.6,1,Returned,0,0.0
ORD0000012540,2022-12-05,CUS001565,PRO00008,SEL00065,CH02,1,3.72,0.98,2.74,1.65,0.21,0.03,3.99,6.49,Card,Seller-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000012541,2022-08-07,CUS003741,PRO00659,SEL00370,CH01,1,20.64,3.35,17.29,12.88,0.28,0.16,2.99,19.84,Card,Seller-Fulfilled,Standard,1.4,1,Completed,0,0.0
ORD0000012542,2022-02-17,CUS006500,PRO00679,SEL00239,CH04,1,6.4,0.47,5.93,3.17,0.46,0.1,5.99,11.36,BNPL,Platform-Fulfilled,Express,1.9,1,Completed,0,0.0
ORD0000012543,2021-04-21,CUS002254,PRO00076,SEL00175,CH04,3,596.61,13.85,582.76,346.82,91.9,8.03,3.99,486.82,Card,Platform-Fulfilled,Standard,5.2,1,Returned,0,0.0
ORD0000012544,2021-10-12,CUS003827,PRO00573,SEL00375,CH04,3,73.53,15.64,57.89,44.76,0.11,0.99,0.0,56.79,Card,Seller-Fulfilled,Standard,2.6,1,Completed,0,0.0
ORD0000012546,2022-09-29,CUS006204,PRO00406,SEL00075,CH06,1,17.43,0.98,16.45,11.58,1.47,0.16,3.99,18.81,Card,Platform-Fulfilled,Standard,6.8,0,Completed,0,0.0
ORD0000012547,2022-02-13,CUS007143,PRO00204,SEL00232,CH05,1,12.84,0.79,12.05,7.12,1.95,0.17,0.0,9.93,Card,Platform-Fulfilled,Express,2.2,1,Completed,0,0.0
ORD0000012549,2022-06-12,CUS002696,PRO00860,SEL00071,CH04,1,77.63,1.16,76.47,50.82,12.8,0.85,0.0,62.82,Card,Seller-Fulfilled,Standard,5.7,1,Completed,0,0.0
ORD0000012556,2022-10-21,CUS003238,PRO00772,SEL00050,CH03,1,11.24,0.33,10.91,7.27,1.93,0.14,0.0,8.84,Card,Platform-Fulfilled,Standard,6.7,0,Completed,0,0.0
ORD0000012558,2022-03-14,CUS001882,PRO00465,SEL00396,CH04,1,12.09,1.16,10.93,6.92,0.87,0.15,0.0,9.91,PayPal,Seller-Fulfilled,Express,2.6,1,Completed,0,0.0
ORD0000012563,2021-02-15,CUS002312,PRO00363,SEL00112,CH02,1,28.06,5.46,22.6,16.71,0.23,0.37,3.99,25.99,Card,Platform-Fulfilled,Standard,4.1,1,Completed,0,0.0
ORD0000012569,2021-04-12,CUS005586,PRO00650,SEL00062,CH01,1,50.86,3.47,47.39,32.63,4.03,0.59,0.0,42.77,Card,Seller-Fulfilled,Express,3.1,0,Returned,0,0.0
ORD0000012570,2021-03-14,CUS006810,PRO00617,SEL00378,CH01,2,171.28,13.4,157.88,99.49,17.11,1.04,2.99,142.72,Card,Platform-Fulfilled,Standard,4.9,1,Completed,0,0.0
ORD0000012572,2022-05-24,CUS006487,PRO00055,SEL00137,CH02,3,168.75,33.97,134.78,99.98,20.18,1.92,0.0,112.68,Bank Transfer,Seller-Fulfilled,Standard,3.5,1,Completed,0,0.0
ORD0000012573,2021-01-14,CUS000355,PRO00449,SEL00332,CH05,2,16.7,1.36,15.34,8.88,1.15,0.22,3.99,17.96,PayPal,Platform-Fulfilled,Pickup Point,2.9,1,Completed,0,0.0
ORD0000012574,2022-01-18,CUS000422,PRO00132,SEL00120,CH02,2,107.94,3.09,104.85,75.87,8.15,1.15,5.99,101.54,Card,Platform-Fulfilled,Pickup Point,3.3,1,Returned,1,54.31
ORD0000012577,2022-05-13,CUS004660,PRO00029,SEL00006,CH06,2,249.42,26.36,223.06,141.71,36.4,2.06,5.99,190.59,Card,Seller-Fulfilled,Standard,6.8,0,Completed,0,0.0
ORD0000012580,2022-11-24,CUS003505,PRO00399,SEL00393,CH03,1,38.85,4.53,34.32,23.76,0.02,0.52,5.99,39.77,Card,Seller-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000012581,2022-07-09,CUS006999,PRO00896,SEL00277,CH01,1,103.12,13.17,89.95,68.72,6.26,0.94,5.99,88.74,BNPL,Seller-Fulfilled,Pickup Point,4.0,1,Completed,0,0.0
ORD0000012582,2022-09-01,CUS002998,PRO00415,SEL00144,CH04,1,57.32,5.52,51.8,38.7,4.04,0.68,0.0,47.08,Card,Platform-Fulfilled,Express,2.6,1,Completed,0,0.0
ORD0000012583,2021-06-27,CUS006039,PRO00594,SEL00032,CH06,3,219.3,10.51,208.79,136.97,17.35,3.06,5.99,194.37,Card,Seller-Fulfilled,Standard,5.4,1,Completed,0,0.0
ORD0000012590,2022-10-24,CUS002904,PRO00482,SEL00246,CH03,1,159.67,3.52,156.15,100.82,2.15,1.43,0.0,152.57,Card,Platform-Fulfilled,Express,1.3,1,Completed,0,0.0
ORD0000012591,2022-06-08,CUS001415,PRO00297,SEL00277,CH03,1,13.52,2.59,10.93,7.81,0.76,0.15,3.99,14.01,Card,Seller-Fulfilled,Express,2.8,1,Completed,0,0.0
ORD0000012594,2022-11-07,CUS002938,PRO00934,SEL00011,CH05,1,36.17,8.2,27.97,20.26,0.45,0.28,2.99,30.23,PayPal,Seller-Fulfilled,Standard,6.9,0,Completed,0,0.0
ORD0000012599,2022-12-20,CUS004928,PRO00192,SEL00396,CH03,1,37.12,2.51,34.61,26.06,2.77,0.43,0.0,31.41,Card,Platform-Fulfilled,Pickup Point,4.4,1,Completed,0,0.0
ORD0000012601,2022-07-02,CUS003875,PRO00235,SEL00418,CH02,1,29.31,1.77,27.54,20.11,1.9,0.41,2.99,28.22,BNPL,Platform-Fulfilled,Standard,4.3,1,Completed,0,0.0
ORD0000012602,2021-01-06,CUS004418,PRO00130,SEL00090,CH02,1,227.79,21.61,206.18,144.52,25.03,1.32,0.0,179.83,PayPal,Seller-Fulfilled,Standard,5.8,1,Completed,0,0.0
ORD0000012604,2022-03-19,CUS004908,PRO00740,SEL00194,CH01,1,31.78,1.44,30.34,20.17,5.25,0.21,5.99,30.87,Card,Seller-Fulfilled,Standard,4.5,1,Completed,0,0.0
ORD0000012605,2021-12-07,CUS000274,PRO00121,SEL00168,CH03,2,28.38,1.05,27.33,19.51,4.06,0.21,0.0,23.06,Card,Platform-Fulfilled,Standard,2.8,1,Returned,1,12.1
ORD0000012606,2021-07-22,CUS003143,PRO00641,SEL00097,CH02,1,107.37,13.55,93.82,57.89,0.07,0.56,5.99,99.18,Card,Platform-Fulfilled,Standard,7.5,0,Returned,1,62.79
ORD0000012607,2022-03-31,CUS001807,PRO00458,SEL00248,CH01,4,153.8,15.36,138.44,107.08,20.38,1.11,0.0,116.95,BNPL,Platform-Fulfilled,Express,1.4,1,Returned,0,0.0
ORD0000012608,2021-08-15,CUS000463,PRO00452,SEL00370,CH04,2,199.82,8.4,191.42,118.53,3.1,3.16,3.99,189.15,Card,Platform-Fulfilled,Standard,5.0,1,Completed,0,0.0
ORD0000012611,2021-04-07,CUS004073,PRO00087,SEL00121,CH06,1,15.67,2.41,13.26,9.01,2.1,0.21,5.99,16.94,Card,Seller-Fulfilled,Standard,5.3,1,Completed,0,0.0
ORD0000012612,2022-02-04,CUS007037,PRO00494,SEL00142,CH01,2,54.6,0.7,53.9,38.63,4.58,0.61,2.99,51.7,Bank Transfer,Seller-Fulfilled,Standard,4.9,1,Completed,0,0.0
ORD0000012614,2022-05-26,CUS006300,PRO00894,SEL00072,CH03,1,31.19,0.23,30.96,23.65,0.54,0.39,5.99,36.02,BNPL,Seller-Fulfilled,Pickup Point,2.9,1,Completed,0,0.0
ORD0000012616,2022-02-19,CUS004017,PRO00880,SEL00226,CH03,1,19.97,1.73,18.24,13.55,1.82,0.16,3.99,20.25,BNPL,Seller-Fulfilled,Pickup Point,1.3,1,Completed,0,0.0
ORD0000012617,2022-05-02,CUS006924,PRO00453,SEL00044,CH04,4,65.32,3.88,61.44,38.64,10.08,0.74,0.0,50.62,Card,Seller-Fulfilled,Standard,6.6,0,Returned,1,59.89
ORD0000012619,2021-04-26,CUS000930,PRO00321,SEL00350,CH04,4,240.32,45.99,194.33,114.85,22.87,2.97,3.99,172.48,Card,Platform-Fulfilled,Standard,4.8,1,Completed,0,0.0
ORD0000012620,2021-02-24,CUS002494,PRO00359,SEL00249,CH01,1,59.53,1.85,57.68,35.85,5.36,0.42,3.99,55.89,Card,Seller-Fulfilled,Express,3.1,0,Completed,0,0.0
ORD0000012621,2022-02-01,CUS000742,PRO00028,SEL00038,CH03,2,82.52,8.91,73.61,43.33,1.0,0.89,5.99,77.71,BNPL,Platform-Fulfilled,Standard,6.5,0,Completed,0,0.0
ORD0000012622,2021-09-08,CUS006473,PRO00828,SEL00022,CH02,1,4.51,0.29,4.22,2.38,0.71,0.03,0.0,3.48,Card,Platform-Fulfilled,Standard,5.8,1,Completed,0,0.0
ORD0000012625,2021-12-21,CUS004930,PRO00631,SEL00079,CH02,1,20.97,3.46,17.51,11.18,2.6,0.3,0.0,14.61,Card,Seller-Fulfilled,Pickup Point,3.1,1,Completed,0,0.0
ORD0000012626,2022-03-28,CUS003548,PRO00422,SEL00105,CH02,1,28.61,2.11,26.5,16.8,2.36,0.19,0.0,23.95,Card,Platform-Fulfilled,Express,3.5,0,Completed,0,0.0
ORD0000012627,2021-02-18,CUS001643,PRO00790,SEL00175,CH01,1,13.81,0.92,12.89,7.78,2.03,0.12,2.99,13.73,Card,Platform-Fulfilled,Standard,4.1,1,Completed,0,0.0
ORD0000012636,2021-12-14,CUS002220,PRO00034,SEL00162,CH01,1,3.44,0.71,2.73,1.67,0.05,0.05,2.99,5.62,Card,Seller-Fulfilled,Standard,6.6,0,Completed,0,0.0
ORD0000012637,2022-11-24,CUS004665,PRO00756,SEL00053,CH05,1,34.42,8.52,25.9,14.74,3.82,0.38,2.99,24.69,Card,Platform-Fulfilled,Express,4.0,0,Completed,0,0.0
ORD0000012638,2021-09-02,CUS000802,PRO00302,SEL00204,CH03,1,25.27,2.26,23.01,15.28,2.41,0.15,3.99,24.44,Card,Seller-Fulfilled,Pickup Point,4.4,1,Completed,0,0.0
ORD0000012642,2022-09-14,CUS005570,PRO00188,SEL00394,CH06,1,32.6,3.34,29.26,19.43,2.74,0.32,0.0,26.2,Card,Seller-Fulfilled,Express,2.9,1,Completed,0,0.0
ORD0000012646,2021-12-28,CUS006199,PRO00838,SEL00383,CH03,2,63.3,12.26,51.04,31.91,7.42,0.55,3.99,47.06,Card,Seller-Fulfilled,Standard,1.6,1,Completed,0,0.0
ORD0000012647,2022-08-16,CUS001690,PRO00188,SEL00114,CH04,1,37.31,7.82,29.49,22.96,3.48,0.36,0.0,25.65,Card,Seller-Fulfilled,Express,2.5,1,Completed,0,0.0
ORD0000012651,2022-12-08,CUS006308,PRO00376,SEL00041,CH03,2,119.1,16.0,103.1,71.52,17.19,0.8,3.99,89.1,PayPal,Platform-Fulfilled,Standard,6.4,0,Completed,0,0.0
ORD0000012655,2022-10-07,CUS004331,PRO00166,SEL00303,CH02,1,17.39,3.78,13.61,7.69,1.67,0.09,0.0,11.85,BNPL,Platform-Fulfilled,Standard,4.1,1,Completed,0,0.0
ORD0000012658,2021-01-05,CUS006817,PRO00704,SEL00113,CH04,1,62.88,5.95,56.93,35.85,0.62,0.97,2.99,58.33,Card,Platform-Fulfilled,Standard,5.4,1,Returned,0,0.0
ORD0000012662,2021-02-20,CUS007123,PRO00441,SEL00333,CH01,1,11.18,0.35,10.83,7.02,0.78,0.17,0.0,9.88,Card,Platform-Fulfilled,Standard,5.2,1,Completed,0,0.0
ORD0000012667,2021-04-10,CUS006250,PRO00046,SEL00286,CH02,4,778.52,136.37,642.15,453.3,6.61,9.68,0.0,625.86,PayPal,Seller-Fulfilled,Standard,1.7,1,Completed,0,0.0
ORD0000012668,2021-05-03,CUS006080,PRO00515,SEL00143,CH05,2,13.18,0.06,13.12,8.89,2.22,0.17,0.0,10.73,Card,Seller-Fulfilled,Standard,5.8,1,Cancelled,0,0.0
ORD0000012669,2022-11-03,CUS003904,PRO00579,SEL00241,CH01,1,53.94,0.8,53.14,30.49,6.74,0.64,2.99,48.75,Card,Platform-Fulfilled,Standard,4.7,1,Completed,0,0.0
ORD0000012670,2021-12-26,CUS004881,PRO00590,SEL00283,CH05,1,8.88,2.49,6.39,4.24,0.86,0.05,0.0,5.48,Card,Seller-Fulfilled,Standard,6.3,0,Completed,0,0.0
ORD0000012671,2021-02-02,CUS003479,PRO00811,SEL00116,CH04,1,89.11,7.23,81.88,62.33,12.4,1.4,3.99,72.07,Card,Seller-Fulfilled,Standard,5.7,1,Completed,0,0.0
ORD0000012673,2022-03-25,CUS003696,PRO00326,SEL00272,CH01,2,37.84,2.47,35.37,23.76,2.21,0.33,2.99,35.82,BNPL,Platform-Fulfilled,Standard,3.1,1,Completed,0,0.0
ORD0000012677,2022-03-10,CUS000608,PRO00747,SEL00007,CH01,2,84.28,6.02,78.26,46.57,4.84,0.8,0.0,72.62,Card,Platform-Fulfilled,Standard,5.4,1,Completed,0,0.0
ORD0000012679,2021-04-23,CUS002327,PRO00967,SEL00007,CH06,3,79.92,16.76,63.16,43.95,3.9,0.75,0.0,58.51,Bank Transfer,Seller-Fulfilled,Standard,4.0,1,Completed,0,0.0
ORD0000012684,2022-02-14,CUS003723,PRO00439,SEL00021,CH03,2,112.86,10.54,102.32,57.32,13.18,1.13,2.99,91.0,Card,Seller-Fulfilled,Express,2.6,1,Completed,0,0.0
ORD0000012685,2021-06-14,CUS006259,PRO00115,SEL00116,CH05,1,13.69,1.24,12.45,8.32,1.89,0.15,3.99,14.4,Card,Seller-Fulfilled,Express,3.9,0,Completed,0,0.0
ORD0000012686,2022-03-30,CUS004191,PRO00566,SEL00241,CH01,4,85.2,3.59,81.61,52.89,10.35,0.72,3.99,74.53,PayPal,Platform-Fulfilled,Express,3.5,0,Returned,1,72.53
ORD0000012688,2021-07-30,CUS002590,PRO00631,SEL00105,CH05,1,25.18,5.18,20.0,14.14,1.78,0.23,0.0,17.99,Card,Seller-Fulfilled,Express,3.5,0,Completed,0,0.0
ORD0000012689,2022-04-15,CUS000247,PRO00817,SEL00122,CH02,1,15.6,3.01,12.59,7.46,2.16,0.16,5.99,16.26,Card,Seller-Fulfilled,Pickup Point,2.7,1,Returned,1,6.92
ORD0000012690,2021-06-11,CUS004984,PRO00696,SEL00161,CH02,1,32.78,4.8,27.98,21.37,1.87,0.18,5.99,31.92,PayPal,Platform-Fulfilled,Standard,6.0,1,Completed,0,0.0
ORD0000012691,2022-07-21,CUS005596,PRO00896,SEL00087,CH05,1,92.98,15.96,77.02,54.46,0.69,0.8,2.99,78.52,BNPL,Seller-Fulfilled,Standard,7.5,0,Cancelled,0,0.0
ORD0000012695,2022-11-24,CUS005394,PRO00749,SEL00409,CH01,1,61.7,9.34,52.36,31.16,6.61,0.38,0.0,45.37,Card,Seller-Fulfilled,Standard,4.6,1,Returned,1,32.56
ORD0000012696,2022-02-01,CUS006911,PRO00166,SEL00328,CH04,1,20.93,2.3,18.63,13.48,1.39,0.18,0.0,17.06,Card,Seller-Fulfilled,Standard,7.1,0,Completed,0,0.0
ORD0000012697,2022-01-25,CUS003990,PRO00954,SEL00002,CH02,1,59.71,9.84,49.87,29.45,5.32,0.47,5.99,50.07,Card,Seller-Fulfilled,Standard,5.4,1,Completed,0,0.0
ORD0000012698,2022-07-17,CUS002687,PRO00527,SEL00242,CH04,1,114.58,9.74,104.84,57.8,6.93,1.25,5.99,102.65,Card,Seller-Fulfilled,Express,2.5,1,Completed,0,0.0
ORD0000012700,2022-01-25,CUS005463,PRO00156,SEL00116,CH04,1,43.02,1.78,41.24,30.2,6.25,0.29,5.99,40.69,Bank Transfer,Platform-Fulfilled,Standard,4.6,1,Completed,0,0.0
ORD0000012702,2022-01-05,CUS000420,PRO00122,SEL00164,CH04,1,23.78,1.54,22.24,15.48,3.61,0.24,2.99,21.38,PayPal,Seller-Fulfilled,Standard,4.6,1,Completed,0,0.0
ORD0000012703,2022-09-11,CUS003483,PRO00839,SEL00379,CH01,1,4.04,0.32,3.72,2.46,0.32,0.05,0.0,3.35,PayPal,Platform-Fulfilled,Express,2.7,1,Completed,0,0.0
ORD0000012704,2021-09-16,CUS004118,PRO00650,SEL00044,CH05,2,111.5,15.7,95.8,79.76,15.72,1.69,0.0,78.39,Card,Platform-Fulfilled,Pickup Point,3.3,1,Completed,0,0.0
ORD0000012707,2021-08-04,CUS002201,PRO00401,SEL00137,CH03,4,89.08,14.58,74.5,55.04,11.15,1.25,0.0,62.1,Card,Platform-Fulfilled,Standard,3.4,1,Returned,1,36.77
ORD0000012710,2022-11-27,CUS001681,PRO00698,SEL00033,CH03,1,4.11,0.32,3.79,2.21,0.27,0.05,2.99,6.46,Card,Platform-Fulfilled,Standard,3.4,1,Completed,0,0.0
ORD0000012711,2022-07-30,CUS006848,PRO00318,SEL00324,CH03,1,7.88,1.44,6.44,4.54,0.0,0.11,2.99,9.32,Card,Platform-Fulfilled,Standard,4.8,1,Completed,0,0.0
ORD0000012712,2021-11-13,CUS005318,PRO00032,SEL00063,CH03,1,128.68,16.68,112.0,63.74,7.43,1.37,0.0,103.2,PayPal,Platform-Fulfilled,Standard,4.4,1,Completed,0,0.0
ORD0000012713,2021-08-09,CUS006228,PRO00780,SEL00025,CH06,2,60.34,13.19,47.15,34.27,4.44,0.46,0.0,42.25,Card,Seller-Fulfilled,Express,2.6,1,Completed,0,0.0
ORD0000012716,2022-07-11,CUS002987,PRO00082,SEL00045,CH02,1,71.79,3.79,68.0,49.79,9.54,0.79,2.99,60.66,Card,Platform-Fulfilled,Standard,3.6,1,Completed,0,0.0
ORD0000012717,2022-06-07,CUS002816,PRO00326,SEL00327,CH04,2,42.96,2.11,40.85,28.2,3.42,0.29,3.99,41.13,BNPL,Platform-Fulfilled,Standard,7.4,0,Completed,0,0.0
ORD0000012718,2021-03-31,CUS005113,PRO00030,SEL00003,CH02,1,136.43,16.38,120.05,73.03,11.52,2.09,0.0,106.44,BNPL,Platform-Fulfilled,Pickup Point,2.9,1,Completed,0,0.0
ORD0000012721,2021-05-22,CUS006963,PRO00363,SEL00364,CH05,3,84.54,10.2,74.34,53.06,7.79,1.25,2.99,68.29,Card,Platform-Fulfilled,Standard,6.6,0,Completed,0,0.0
ORD0000012722,2021-09-11,CUS002939,PRO00514,SEL00001,CH01,1,31.6,0.11,31.49,19.33,5.57,0.35,0.0,25.57,PayPal,Platform-Fulfilled,Express,1.0,1,Completed,0,0.0
ORD0000012723,2021-05-01,CUS005545,PRO00500,SEL00289,CH04,1,41.53,2.07,39.46,28.62,3.79,0.71,0.0,34.96,BNPL,Seller-Fulfilled,Standard,5.7,1,Completed,0,0.0
ORD0000012724,2021-01-15,CUS000423,PRO00977,SEL00322,CH02,1,68.36,11.87,56.49,34.2,0.42,0.81,2.99,58.25,Cash on Delivery,Platform-Fulfilled,Standard,6.5,0,Completed,0,0.0
ORD0000012726,2021-10-04,CUS005229,PRO00525,SEL00173,CH01,2,21.82,4.09,17.73,11.34,2.9,0.17,3.99,18.65,PayPal,Seller-Fulfilled,Standard,3.8,1,Completed,0,0.0
ORD0000012731,2022-12-18,CUS003356,PRO00479,SEL00248,CH05,1,18.33,0.23,18.1,12.29,2.66,0.19,0.0,15.25,Card,Seller-Fulfilled,Express,2.3,1,Completed,0,0.0
ORD0000012732,2021-07-23,CUS006246,PRO00944,SEL00387,CH01,1,52.46,2.33,50.13,32.98,3.68,0.32,2.99,49.12,Card,Seller-Fulfilled,Standard,5.0,1,Completed,0,0.0
ORD0000012733,2021-08-23,CUS004884,PRO00824,SEL00234,CH04,1,20.01,2.53,17.48,11.91,2.85,0.28,3.99,18.34,Card,Seller-Fulfilled,Standard,1.9,1,Cancelled,0,0.0
ORD0000012739,2021-04-03,CUS006125,PRO00655,SEL00089,CH01,2,129.1,27.47,101.63,59.12,11.6,1.59,5.99,94.43,Card,Seller-Fulfilled,Standard,2.3,1,Completed,0,0.0
ORD0000012741,2022-11-16,CUS006544,PRO00537,SEL00107,CH01,1,12.81,0.48,12.33,7.31,1.97,0.08,0.0,10.28,Card,Seller-Fulfilled,Express,2.5,1,Completed,0,0.0
ORD0000012742,2022-06-21,CUS000292,PRO00803,SEL00028,CH05,2,40.46,7.03,33.43,23.34,4.83,0.35,2.99,31.24,Card,Platform-Fulfilled,Standard,3.1,1,Completed,0,0.0
ORD0000012744,2021-10-06,CUS007136,PRO00322,SEL00276,CH04,1,7.96,1.42,6.54,4.64,0.81,0.04,2.99,8.68,Card,Seller-Fulfilled,Pickup Point,1.8,1,Completed,0,0.0
ORD0000012746,2022-01-05,CUS003896,PRO00003,SEL00290,CH06,1,61.45,4.07,57.38,32.96,5.44,0.6,3.99,55.33,Bank Transfer,Seller-Fulfilled,Standard,6.2,0,Completed,0,0.0
ORD0000012749,2021-12-24,CUS004245,PRO00824,SEL00004,CH06,1,19.17,3.46,15.71,10.0,1.5,0.1,3.99,18.1,Bank Transfer,Seller-Fulfilled,Standard,6.5,0,Completed,0,0.0
ORD0000012750,2022-11-09,CUS003043,PRO00044,SEL00119,CH06,4,33.04,9.41,23.63,15.89,2.57,0.25,3.99,24.8,Cash on Delivery,Platform-Fulfilled,Standard,5.3,1,Completed,0,0.0
ORD0000012752,2021-02-16,CUS005861,PRO00088,SEL00403,CH02,1,33.53,5.34,28.19,19.99,4.05,0.44,0.0,23.7,Card,Platform-Fulfilled,Express,2.8,1,Returned,0,0.0
ORD0000012753,2022-04-27,CUS003385,PRO00534,SEL00230,CH05,3,22.11,3.17,18.94,13.28,3.39,0.33,2.99,18.21,PayPal,Seller-Fulfilled,Standard,6.2,0,Completed,0,0.0
ORD0000012756,2022-11-05,CUS002327,PRO00834,SEL00366,CH01,1,51.35,8.26,43.09,31.43,2.79,0.45,5.99,45.84,Card,Seller-Fulfilled,Standard,3.5,1,Completed,0,0.0
ORD0000012759,2021-10-25,CUS006277,PRO00330,SEL00223,CH01,1,48.86,2.6,46.26,24.28,3.17,0.39,2.99,45.69,Card,Seller-Fulfilled,Standard,3.7,1,Completed,0,0.0
ORD0000012761,2021-06-27,CUS001861,PRO00076,SEL00108,CH05,1,200.89,42.57,158.32,123.95,9.72,2.5,2.99,149.09,Card,Seller-Fulfilled,Pickup Point,2.5,1,Completed,0,0.0
ORD0000012762,2022-10-04,CUS002335,PRO00102,SEL00171,CH03,1,10.0,1.71,8.29,5.27,0.75,0.1,0.0,7.44,Card,Seller-Fulfilled,Express,1.6,1,Completed,0,0.0
ORD0000012763,2021-03-16,CUS004924,PRO00552,SEL00096,CH04,1,54.89,11.54,43.35,28.45,6.11,0.27,0.0,36.97,Card,Platform-Fulfilled,Standard,4.2,1,Completed,0,0.0
ORD0000012764,2021-04-12,CUS002796,PRO00716,SEL00229,CH03,1,109.07,20.01,89.06,47.89,12.83,1.57,2.99,77.65,Card,Seller-Fulfilled,Standard,2.3,1,Completed,0,0.0
